h,l,o,c,v,t
555.0,554.02,554.78,554.23,400,2021-04-05 08:30:00+00:00
555.1,554.05,554.23,555.05,1030,2021-04-05 09:00:00+00:00
557.4,555.1,555.1,557.0,1240,2021-04-05 09:30:00+00:00
557.0,555.76,557.0,556.06,283,2021-04-05 10:00:00+00:00
556.28,555.0,556.06,555.0,123,2021-04-05 10:30:00+00:00
555.9,553.3,554.99,555.61,2158,2021-04-05 11:00:00+00:00
555.69,554.31,555.06,554.9,1758,2021-04-05 11:30:00+00:00
556.5,554.4,555.0,554.47,5187,2021-04-05 12:00:00+00:00
557.37,554.09,554.3,556.05,5578,2021-04-05 12:30:00+00:00
556.8,554.45,556.42,554.68,5407,2021-04-05 13:00:00+00:00
557.0,550.21,554.64,554.91,269324,2021-04-05 13:30:00+00:00
558.5,552.65,555.05,557.43,125129,2021-04-05 14:00:00+00:00
557.78,550.91,557.21,551.02,106710,2021-04-05 14:30:00+00:00
553.4,549.34,551.15,553.27,82739,2021-04-05 15:00:00+00:00
554.5,552.11,553.24,552.58,57431,2021-04-05 15:30:00+00:00
556.75,552.79,552.79,556.43,70264,2021-04-05 16:00:00+00:00
557.3,555.4,556.47,557.11,43716,2021-04-05 16:30:00+00:00
559.5,556.7,557.13,557.52,60537,2021-04-05 17:00:00+00:00
559.29,557.36,557.58,559.2,38035,2021-04-05 17:30:00+00:00
560.33,559.14,559.28,559.84,67375,2021-04-05 18:00:00+00:00
560.51,559.25,559.87,560.17,60191,2021-04-05 18:30:00+00:00
560.56,558.35,560.19,559.5,70199,2021-04-05 19:00:00+00:00
560.11,557.01,559.51,559.5,232676,2021-04-05 19:30:00+00:00
560.2,558.0,559.5,559.5,649115,2021-04-05 20:00:00+00:00
559.6,559.01,559.5,559.32,174,2021-04-05 20:30:00+00:00
559.55,558.55,559.33,558.65,420,2021-04-05 21:00:00+00:00
559.0,558.65,558.65,558.66,15,2021-04-05 21:30:00+00:00
559.5,558.99,558.99,559.07,23,2021-04-05 22:00:00+00:00
559.45,559.14,559.3,559.14,16,2021-04-05 22:30:00+00:00
560.74,555.86,556.0,560.59,91,2021-04-06 04:00:00+00:00
560.73,556.26,560.6,559.09,206,2021-04-06 04:30:00+00:00
558.99,557.4,557.4,558.79,22,2021-04-06 05:00:00+00:00
558.8,557.51,557.68,557.6,37,2021-04-06 05:30:00+00:00
564.0,558.45,558.45,560.35,748,2021-04-06 06:00:00+00:00
560.99,560.13,560.34,560.99,95,2021-04-06 06:30:00+00:00
562.77,559.16,561.0,559.42,499,2021-04-06 07:00:00+00:00
561.24,558.54,559.17,559.81,639,2021-04-06 07:30:00+00:00
559.81,556.41,559.81,556.8,272,2021-04-06 08:00:00+00:00
558.08,556.43,556.43,557.34,113,2021-04-06 08:30:00+00:00
557.82,556.8,557.34,557.16,167,2021-04-06 09:00:00+00:00
557.5,557.1,557.5,557.18,22,2021-04-06 09:30:00+00:00
557.39,556.15,557.18,556.77,316,2021-04-06 10:00:00+00:00
556.3,555.3,556.19,555.3,190,2021-04-06 10:30:00+00:00
557.56,555.3,555.3,556.86,79,2021-04-06 11:00:00+00:00
558.75,557.2,557.47,558.53,2559,2021-04-06 11:30:00+00:00
559.58,558.0,558.53,559.25,1105,2021-04-06 12:00:00+00:00
560.0,558.1,559.25,559.02,1964,2021-04-06 12:30:00+00:00
560.24,558.2,559.53,559.98,3770,2021-04-06 13:00:00+00:00
561.62,555.35,559.75,561.62,224076,2021-04-06 13:30:00+00:00
562.02,557.1,561.45,557.91,77501,2021-04-06 14:00:00+00:00
559.71,556.52,558.05,559.45,56402,2021-04-06 14:30:00+00:00
562.18,558.33,559.53,561.2,54057,2021-04-06 15:00:00+00:00
561.32,559.34,561.13,560.33,46618,2021-04-06 15:30:00+00:00
560.47,557.61,560.42,558.33,49327,2021-04-06 16:00:00+00:00
559.34,556.82,558.26,557.1,44092,2021-04-06 16:30:00+00:00
557.3,550.91,557.07,552.31,98303,2021-04-06 17:00:00+00:00
555.11,551.24,552.12,555.0,58536,2021-04-06 17:30:00+00:00
556.83,554.42,554.99,556.43,42068,2021-04-06 18:00:00+00:00
557.52,555.09,556.36,557.3,51011,2021-04-06 18:30:00+00:00
557.74,555.13,557.41,555.88,39384,2021-04-06 19:00:00+00:00
556.9,552.52,556.03,554.51,178624,2021-04-06 19:30:00+00:00
554.88,554.08,554.46,554.88,343936,2021-04-06 20:00:00+00:00
554.83,554.46,554.83,554.69,82,2021-04-06 20:30:00+00:00
554.69,554.37,554.37,554.5,116,2021-04-06 21:00:00+00:00
554.79,554.39,554.51,554.45,33,2021-04-06 21:30:00+00:00
554.75,554.46,554.62,554.46,68,2021-04-06 22:00:00+00:00
554.75,554.59,554.75,554.69,408,2021-04-06 22:30:00+00:00
556.79,550.57,555.62,555.73,171,2021-04-07 04:00:00+00:00
555.44,553.07,554.65,554.99,26,2021-04-07 04:30:00+00:00
554.57,553.78,553.87,553.78,14,2021-04-07 05:00:00+00:00
554.33,553.78,553.78,554.0,24,2021-04-07 05:30:00+00:00
554.41,554.0,554.0,554.39,22,2021-04-07 06:00:00+00:00
555.9,554.41,554.41,555.38,48,2021-04-07 06:30:00+00:00
559.2,555.73,555.87,556.25,345,2021-04-07 07:00:00+00:00
556.57,554.0,556.57,555.0,155,2021-04-07 07:30:00+00:00
554.66,553.2,554.66,554.0,158,2021-04-07 08:00:00+00:00
554.9,553.72,553.72,554.69,62,2021-04-07 08:30:00+00:00
554.9,553.91,554.09,554.87,30,2021-04-07 09:00:00+00:00
554.66,554.16,554.5,554.4,62,2021-04-07 09:30:00+00:00
556.99,554.4,554.4,555.61,120,2021-04-07 10:00:00+00:00
556.0,554.72,555.47,554.98,157,2021-04-07 10:30:00+00:00
556.49,555.47,555.99,555.62,45,2021-04-07 11:00:00+00:00
555.99,555.0,555.0,555.58,560,2021-04-07 11:30:00+00:00
555.8,554.62,555.73,554.62,813,2021-04-07 12:00:00+00:00
555.01,553.08,555.01,553.08,1229,2021-04-07 12:30:00+00:00
555.82,553.08,553.08,555.31,2519,2021-04-07 13:00:00+00:00
556.15,548.46,555.23,555.54,191935,2021-04-07 13:30:00+00:00
559.65,554.67,555.49,558.46,77283,2021-04-07 14:00:00+00:00
558.6,555.94,558.48,556.24,40232,2021-04-07 14:30:00+00:00
562.95,556.12,556.17,560.18,119505,2021-04-07 15:00:00+00:00
561.8,557.59,560.17,561.65,59871,2021-04-07 15:30:00+00:00
562.28,558.82,561.75,560.4,69906,2021-04-07 16:00:00+00:00
561.9,560.18,560.39,560.84,32735,2021-04-07 16:30:00+00:00
563.76,560.2,560.74,562.76,80218,2021-04-07 17:00:00+00:00
565.65,562.52,562.7,565.17,90044,2021-04-07 17:30:00+00:00
569.37,564.92,565.24,569.04,137483,2021-04-07 18:00:00+00:00
569.71,568.16,569.05,568.64,91608,2021-04-07 18:30:00+00:00
569.49,566.47,568.65,567.27,122864,2021-04-07 19:00:00+00:00
567.4,563.99,567.25,565.74,225907,2021-04-07 19:30:00+00:00
567.0,564.86,565.74,566.6,346252,2021-04-07 20:00:00+00:00
566.61,565.78,566.6,565.95,388,2021-04-07 20:30:00+00:00
566.91,565.82,566.0,565.99,79,2021-04-07 21:00:00+00:00
566.2,566.0,566.0,566.2,78,2021-04-07 21:30:00+00:00
566.84,566.1,566.7,566.53,46,2021-04-07 22:00:00+00:00
566.77,566.53,566.53,566.77,50,2021-04-07 22:30:00+00:00
569.09,566.61,566.61,568.99,56,2021-04-08 04:00:00+00:00
568.99,567.7,568.99,568.36,30,2021-04-08 04:30:00+00:00
568.35,567.69,567.71,567.69,30,2021-04-08 05:00:00+00:00
568.36,567.0,567.8,568.0,22,2021-04-08 05:30:00+00:00
571.05,568.05,568.36,570.81,410,2021-04-08 06:00:00+00:00
570.81,568.13,570.81,568.5,51,2021-04-08 06:30:00+00:00
570.22,566.91,570.17,568.19,588,2021-04-08 07:00:00+00:00
568.71,567.5,568.14,567.63,139,2021-04-08 07:30:00+00:00
569.35,567.62,568.34,568.7,129,2021-04-08 08:00:00+00:00
570.3,568.04,569.28,570.3,129,2021-04-08 08:30:00+00:00
571.9,570.16,570.33,570.16,414,2021-04-08 09:00:00+00:00
570.78,569.47,570.22,570.65,104,2021-04-08 09:30:00+00:00
572.8,570.65,570.65,572.79,167,2021-04-08 10:00:00+00:00
573.0,571.61,572.68,572.37,172,2021-04-08 10:30:00+00:00
572.47,571.01,572.37,571.4,67,2021-04-08 11:00:00+00:00
572.28,571.3,571.85,571.54,957,2021-04-08 11:30:00+00:00
572.48,571.1,571.48,571.89,1539,2021-04-08 12:00:00+00:00
572.88,571.65,572.05,572.29,1866,2021-04-08 12:30:00+00:00
572.75,570.0,572.31,570.0,4525,2021-04-08 13:00:00+00:00
578.24,569.99,570.35,577.48,354839,2021-04-08 13:30:00+00:00
578.86,572.68,577.38,573.3,167899,2021-04-08 14:00:00+00:00
575.0,571.5,573.24,573.43,97395,2021-04-08 14:30:00+00:00
575.93,572.37,573.5,575.1,76624,2021-04-08 15:00:00+00:00
575.92,573.88,575.11,573.97,62855,2021-04-08 15:30:00+00:00
574.6,572.3,573.99,572.54,52288,2021-04-08 16:00:00+00:00
573.84,570.77,572.68,572.16,68534,2021-04-08 16:30:00+00:00
573.0,571.01,572.17,571.36,31655,2021-04-08 17:00:00+00:00
572.49,570.45,571.5,571.27,41878,2021-04-08 17:30:00+00:00
574.19,571.19,571.39,574.11,43050,2021-04-08 18:00:00+00:00
574.67,572.99,574.06,574.49,59519,2021-04-08 18:30:00+00:00
574.64,573.17,574.37,573.33,70633,2021-04-08 19:00:00+00:00
573.54,570.12,573.37,572.91,240704,2021-04-08 19:30:00+00:00
574.4,572.68,572.68,573.8,339403,2021-04-08 20:00:00+00:00
574.15,573.74,574.0,574.15,491,2021-04-08 20:30:00+00:00
574.37,574.0,574.04,574.37,706,2021-04-08 21:00:00+00:00
574.35,574.04,574.35,574.22,48,2021-04-08 21:30:00+00:00
574.38,574.04,574.04,574.38,79,2021-04-08 22:00:00+00:00
574.4,574.36,574.36,574.4,13,2021-04-08 22:30:00+00:00
578.0,572.03,574.4,573.95,46,2021-04-09 04:00:00+00:00
574.0,573.52,573.99,573.52,6,2021-04-09 04:30:00+00:00
573.96,573.0,573.52,573.0,22,2021-04-09 05:00:00+00:00
574.1,571.54,573.71,574.1,74,2021-04-09 05:30:00+00:00
574.11,572.0,572.11,573.99,123,2021-04-09 06:00:00+00:00
573.06,571.81,573.06,571.82,98,2021-04-09 06:30:00+00:00
573.06,571.13,572.0,571.8,159,2021-04-09 07:00:00+00:00
571.82,570.88,571.8,571.77,93,2021-04-09 07:30:00+00:00
572.23,570.82,571.77,570.82,214,2021-04-09 08:00:00+00:00
571.85,570.8,570.99,571.17,63,2021-04-09 08:30:00+00:00
571.27,570.8,571.06,570.87,55,2021-04-09 09:00:00+00:00
571.42,570.64,570.84,571.42,149,2021-04-09 09:30:00+00:00
571.41,570.69,571.41,570.69,40,2021-04-09 10:00:00+00:00
571.03,570.41,570.69,571.03,50,2021-04-09 10:30:00+00:00
573.5,571.13,571.14,573.5,394,2021-04-09 11:00:00+00:00
573.78,570.61,572.52,571.19,1775,2021-04-09 11:30:00+00:00
571.71,570.0,571.0,570.09,1648,2021-04-09 12:00:00+00:00
570.5,566.27,570.09,567.29,2821,2021-04-09 12:30:00+00:00
570.3,566.61,568.0,570.0,7131,2021-04-09 13:00:00+00:00
572.23,566.9,570.0,571.77,199657,2021-04-09 13:30:00+00:00
575.12,571.79,571.92,572.51,96842,2021-04-09 14:00:00+00:00
574.15,571.58,572.58,572.28,51445,2021-04-09 14:30:00+00:00
573.2,571.11,572.36,572.06,51398,2021-04-09 15:00:00+00:00
573.87,571.58,572.06,573.86,51204,2021-04-09 15:30:00+00:00
574.85,572.2,573.87,572.4,32723,2021-04-09 16:00:00+00:00
572.81,570.91,572.33,572.8,39044,2021-04-09 16:30:00+00:00
573.2,571.58,572.82,572.84,24958,2021-04-09 17:00:00+00:00
573.4,571.69,572.83,572.21,35061,2021-04-09 17:30:00+00:00
572.24,570.86,572.21,571.1,38559,2021-04-09 18:00:00+00:00
571.88,570.04,571.13,571.41,33530,2021-04-09 18:30:00+00:00
572.67,569.79,571.29,572.67,66108,2021-04-09 19:00:00+00:00
577.0,572.61,572.7,576.0,321898,2021-04-09 19:30:00+00:00
576.0,574.29,576.0,575.21,468647,2021-04-09 20:00:00+00:00
575.45,574.84,575.21,575.02,551,2021-04-09 20:30:00+00:00
576.0,574.84,575.1,575.2,411,2021-04-09 21:00:00+00:00
575.5,575.05,575.06,575.05,58,2021-04-09 21:30:00+00:00
575.38,575.05,575.12,575.2,45,2021-04-09 22:00:00+00:00
575.2,575.08,575.09,575.18,14,2021-04-09 22:30:00+00:00
577.01,568.0,568.82,575.92,105,2021-04-12 04:00:00+00:00
575.92,575.0,575.92,575.0,71,2021-04-12 04:30:00+00:00
575.59,574.08,574.08,575.59,89,2021-04-12 05:00:00+00:00
575.59,574.31,575.59,574.42,24,2021-04-12 05:30:00+00:00
576.0,574.31,574.42,575.99,43,2021-04-12 06:00:00+00:00
576.0,574.54,575.99,575.0,44,2021-04-12 06:30:00+00:00
575.0,574.05,575.0,574.2,216,2021-04-12 07:00:00+00:00
574.89,573.35,574.05,574.51,267,2021-04-12 07:30:00+00:00
575.99,572.86,574.51,574.0,271,2021-04-12 08:00:00+00:00
574.21,572.92,573.67,573.0,267,2021-04-12 08:30:00+00:00
574.77,573.07,573.07,574.77,143,2021-04-12 09:00:00+00:00
574.99,573.96,574.34,573.96,88,2021-04-12 09:30:00+00:00
574.79,573.15,574.2,573.15,58,2021-04-12 10:00:00+00:00
574.01,573.09,573.15,573.81,53,2021-04-12 10:30:00+00:00
575.0,573.08,573.78,574.99,184,2021-04-12 11:00:00+00:00
575.49,573.4,574.0,574.15,1840,2021-04-12 11:30:00+00:00
574.88,573.4,574.02,573.5,1148,2021-04-12 12:00:00+00:00
574.7,573.7,574.46,573.7,2846,2021-04-12 12:30:00+00:00
576.36,571.68,573.5,572.94,27529,2021-04-12 13:00:00+00:00
575.08,567.87,572.03,569.59,258084,2021-04-12 13:30:00+00:00
571.45,568.75,569.68,569.25,90918,2021-04-12 14:00:00+00:00
569.63,565.56,569.25,569.14,99756,2021-04-12 14:30:00+00:00
572.18,569.2,569.2,571.78,90269,2021-04-12 15:00:00+00:00
572.0,568.66,571.9,570.99,72724,2021-04-12 15:30:00+00:00
585.8,570.69,571.0,585.25,376294,2021-04-12 16:00:00+00:00
594.0,584.83,584.83,593.31,583918,2021-04-12 16:30:00+00:00
601.01,592.19,593.24,597.96,475221,2021-04-12 17:00:00+00:00
601.43,595.8,597.95,597.25,266348,2021-04-12 17:30:00+00:00
613.16,596.88,597.17,610.7,665519,2021-04-12 18:00:00+00:00
611.93,607.73,610.7,609.3,293070,2021-04-12 18:30:00+00:00
614.1,608.05,609.3,611.34,340065,2021-04-12 19:00:00+00:00
613.18,607.38,611.32,608.3,582291,2021-04-12 19:30:00+00:00
609.8,608.23,608.36,608.69,387740,2021-04-12 20:00:00+00:00
609.27,608.37,608.61,609.05,1727,2021-04-12 20:30:00+00:00
609.5,607.0,609.05,607.8,2302,2021-04-12 21:00:00+00:00
607.8,606.83,607.17,607.57,2191,2021-04-12 21:30:00+00:00
608.86,607.56,607.57,607.7,1703,2021-04-12 22:00:00+00:00
608.0,607.51,607.86,607.85,2239,2021-04-12 22:30:00+00:00
606.48,597.78,606.48,603.21,1346,2021-04-13 04:00:00+00:00
604.87,603.0,603.0,604.86,192,2021-04-13 04:30:00+00:00
605.38,603.3,604.86,603.5,384,2021-04-13 05:00:00+00:00
604.74,603.3,603.5,603.3,142,2021-04-13 05:30:00+00:00
605.33,599.01,604.0,603.0,1231,2021-04-13 06:00:00+00:00
604.74,603.1,603.39,604.35,219,2021-04-13 06:30:00+00:00
604.34,602.35,604.34,603.0,727,2021-04-13 07:00:00+00:00
603.71,602.7,603.0,603.0,500,2021-04-13 07:30:00+00:00
606.48,603.04,603.2,605.54,1065,2021-04-13 08:00:00+00:00
606.4,604.44,605.7,605.47,510,2021-04-13 08:30:00+00:00
605.55,604.5,605.27,605.33,162,2021-04-13 09:00:00+00:00
607.0,604.94,605.33,607.0,392,2021-04-13 09:30:00+00:00
607.0,605.0,607.0,606.31,659,2021-04-13 10:00:00+00:00
607.0,606.33,606.33,606.67,183,2021-04-13 10:30:00+00:00
607.0,605.34,606.85,606.99,259,2021-04-13 11:00:00+00:00
607.1,606.35,606.99,606.5,2034,2021-04-13 11:30:00+00:00
609.24,606.3,606.43,608.9,4870,2021-04-13 12:00:00+00:00
612.91,608.0,608.9,612.33,24459,2021-04-13 12:30:00+00:00
613.25,607.5,612.18,609.48,29705,2021-04-13 13:00:00+00:00
624.89,605.09,609.3,622.58,1196241,2021-04-13 13:30:00+00:00
625.4,618.65,622.69,621.85,432190,2021-04-13 14:00:00+00:00
622.91,618.12,621.91,622.34,214714,2021-04-13 14:30:00+00:00
622.87,616.72,622.23,619.59,165955,2021-04-13 15:00:00+00:00
621.76,616.61,619.63,618.01,163634,2021-04-13 15:30:00+00:00
619.64,616.5,618.07,618.98,130970,2021-04-13 16:00:00+00:00
621.08,617.84,618.98,618.36,113174,2021-04-13 16:30:00+00:00
623.95,618.33,618.46,623.73,163704,2021-04-13 17:00:00+00:00
624.59,622.16,623.65,623.28,111114,2021-04-13 17:30:00+00:00
623.63,620.01,623.33,621.78,108567,2021-04-13 18:00:00+00:00
625.19,620.91,621.82,624.34,161456,2021-04-13 18:30:00+00:00
626.75,623.31,624.47,626.55,176563,2021-04-13 19:00:00+00:00
628.0,624.16,626.5,627.18,368208,2021-04-13 19:30:00+00:00
627.18,626.2,627.18,626.84,450599,2021-04-13 20:00:00+00:00
627.15,626.5,626.85,627.15,827,2021-04-13 20:30:00+00:00
627.17,625.5,627.0,626.0,2855,2021-04-13 21:00:00+00:00
626.3,625.49,625.5,626.1,474,2021-04-13 21:30:00+00:00
626.1,625.5,626.1,625.52,355,2021-04-13 22:00:00+00:00
625.83,625.19,625.83,625.45,90,2021-04-13 22:30:00+00:00
628.1,620.75,624.15,625.99,164,2021-04-14 04:00:00+00:00
628.0,626.0,626.0,628.0,87,2021-04-14 04:30:00+00:00
630.0,628.0,628.0,629.0,320,2021-04-14 05:00:00+00:00
630.0,628.6,629.0,629.5,96,2021-04-14 05:30:00+00:00
631.97,628.83,629.89,629.77,466,2021-04-14 06:00:00+00:00
629.89,628.13,629.11,628.22,217,2021-04-14 06:30:00+00:00
629.9,628.0,628.99,628.39,540,2021-04-14 07:00:00+00:00
630.37,627.6,628.2,628.76,495,2021-04-14 07:30:00+00:00
628.8,626.33,628.8,626.95,560,2021-04-14 08:00:00+00:00
627.54,626.42,626.97,626.86,172,2021-04-14 08:30:00+00:00
626.86,625.71,626.86,625.71,231,2021-04-14 09:00:00+00:00
626.38,625.12,625.72,625.44,376,2021-04-14 09:30:00+00:00
625.16,623.26,625.16,623.47,406,2021-04-14 10:00:00+00:00
624.64,623.41,623.42,624.09,182,2021-04-14 10:30:00+00:00
626.92,624.16,624.16,625.7,265,2021-04-14 11:00:00+00:00
626.69,625.64,626.09,625.8,1266,2021-04-14 11:30:00+00:00
626.11,624.3,626.0,624.86,2566,2021-04-14 12:00:00+00:00
626.14,623.98,624.74,623.98,3148,2021-04-14 12:30:00+00:00
625.99,623.75,624.39,625.0,6943,2021-04-14 13:00:00+00:00
628.72,618.9,625.0,623.27,509932,2021-04-14 13:30:00+00:00
623.74,616.21,623.35,616.21,196023,2021-04-14 14:00:00+00:00
626.29,616.2,616.21,623.27,248634,2021-04-14 14:30:00+00:00
624.05,617.85,623.47,619.79,128913,2021-04-14 15:00:00+00:00
623.19,619.49,619.73,623.13,93663,2021-04-14 15:30:00+00:00
623.99,620.65,623.0,621.7,91593,2021-04-14 16:00:00+00:00
623.07,620.38,621.87,622.18,75263,2021-04-14 16:30:00+00:00
623.12,621.4,622.18,621.46,73148,2021-04-14 17:00:00+00:00
621.46,615.78,621.46,616.6,94949,2021-04-14 17:30:00+00:00
616.83,612.85,616.52,616.62,150153,2021-04-14 18:00:00+00:00
617.0,611.52,616.63,611.78,100157,2021-04-14 18:30:00+00:00
615.19,609.09,611.8,615.02,154461,2021-04-14 19:00:00+00:00
614.88,609.78,614.86,611.41,296889,2021-04-14 19:30:00+00:00
612.8,611.08,611.08,612.54,481003,2021-04-14 20:00:00+00:00
613.0,612.5,612.54,612.55,554,2021-04-14 20:30:00+00:00
612.71,612.5,612.6,612.69,34,2021-04-14 21:00:00+00:00
613.27,612.5,612.69,612.5,275,2021-04-14 21:30:00+00:00
613.0,612.33,612.71,612.53,334,2021-04-14 22:00:00+00:00
612.7,612.5,612.7,612.52,30,2021-04-14 22:30:00+00:00
618.92,612.53,618.21,615.88,77,2021-04-15 04:00:00+00:00
616.89,614.38,616.89,614.38,28,2021-04-15 04:30:00+00:00
616.74,614.36,614.68,616.74,32,2021-04-15 05:00:00+00:00
617.0,614.68,616.01,617.0,180,2021-04-15 05:30:00+00:00
616.36,614.62,616.31,615.95,22,2021-04-15 06:00:00+00:00
619.0,614.94,614.94,618.36,178,2021-04-15 06:30:00+00:00
620.0,617.14,619.0,618.18,328,2021-04-15 07:00:00+00:00
619.88,617.0,618.18,617.6,341,2021-04-15 07:30:00+00:00
618.98,616.3,617.01,616.7,98,2021-04-15 08:00:00+00:00
618.18,616.58,616.61,618.0,127,2021-04-15 08:30:00+00:00
618.76,617.52,617.81,618.5,56,2021-04-15 09:00:00+00:00
618.35,616.96,618.35,618.0,79,2021-04-15 09:30:00+00:00
618.0,616.72,618.0,616.98,60,2021-04-15 10:00:00+00:00
622.01,616.99,616.99,621.54,813,2021-04-15 10:30:00+00:00
623.54,620.82,621.19,622.08,301,2021-04-15 11:00:00+00:00
623.15,621.73,622.01,623.15,3392,2021-04-15 11:30:00+00:00
624.77,622.72,623.07,624.42,6347,2021-04-15 12:00:00+00:00
626.64,623.95,624.27,626.17,12170,2021-04-15 12:30:00+00:00
627.28,624.58,626.17,626.76,14889,2021-04-15 13:00:00+00:00
640.91,625.34,626.61,637.55,815283,2021-04-15 13:30:00+00:00
642.5,634.28,637.67,639.7,311688,2021-04-15 14:00:00+00:00
641.19,637.72,639.79,638.93,169370,2021-04-15 14:30:00+00:00
640.68,636.88,639.06,637.0,140060,2021-04-15 15:00:00+00:00
639.88,636.36,637.0,638.37,105377,2021-04-15 15:30:00+00:00
640.51,636.64,638.44,639.25,130795,2021-04-15 16:00:00+00:00
643.49,639.17,639.24,643.36,412213,2021-04-15 16:30:00+00:00
643.65,640.54,643.41,643.0,158843,2021-04-15 17:00:00+00:00
648.34,642.99,643.08,647.76,225823,2021-04-15 17:30:00+00:00
648.5,646.11,647.91,647.54,137705,2021-04-15 18:00:00+00:00
648.21,645.57,647.47,647.94,111466,2021-04-15 18:30:00+00:00
648.57,643.55,648.0,643.74,175328,2021-04-15 19:00:00+00:00
647.0,643.67,643.78,645.48,388961,2021-04-15 19:30:00+00:00
645.6,644.71,645.49,645.23,445635,2021-04-15 20:00:00+00:00
645.5,645.0,645.12,645.2,557,2021-04-15 20:30:00+00:00
645.34,644.9,645.18,645.01,366,2021-04-15 21:00:00+00:00
645.2,644.54,645.01,645.12,453,2021-04-15 21:30:00+00:00
645.0,644.1,645.0,644.6,767,2021-04-15 22:00:00+00:00
645.0,644.6,644.6,645.0,207,2021-04-15 22:30:00+00:00
644.0,636.22,641.52,641.94,441,2021-04-16 04:00:00+00:00
642.78,641.75,641.92,642.0,73,2021-04-16 04:30:00+00:00
643.99,642.0,642.0,643.15,73,2021-04-16 05:00:00+00:00
644.0,643.06,643.17,644.0,37,2021-04-16 05:30:00+00:00
643.32,640.13,643.11,642.99,445,2021-04-16 06:00:00+00:00
643.0,641.02,643.0,642.0,85,2021-04-16 06:30:00+00:00
642.42,641.28,641.84,642.37,326,2021-04-16 07:00:00+00:00
643.48,641.98,642.38,643.01,177,2021-04-16 07:30:00+00:00
644.65,643.07,643.2,644.39,179,2021-04-16 08:00:00+00:00
644.39,643.26,644.14,643.52,186,2021-04-16 08:30:00+00:00
644.44,643.4,644.2,643.4,96,2021-04-16 09:00:00+00:00
644.44,643.4,643.4,644.44,140,2021-04-16 09:30:00+00:00
646.0,644.17,644.43,646.0,397,2021-04-16 10:00:00+00:00
646.44,645.6,646.0,645.8,198,2021-04-16 10:30:00+00:00
648.3,645.63,645.63,647.26,451,2021-04-16 11:00:00+00:00
648.36,647.21,647.9,647.97,1732,2021-04-16 11:30:00+00:00
648.8,647.5,647.78,647.5,4939,2021-04-16 12:00:00+00:00
648.2,646.0,647.69,646.0,4027,2021-04-16 12:30:00+00:00
646.84,641.69,645.9,642.37,26520,2021-04-16 13:00:00+00:00
646.6,635.76,643.9,636.28,588055,2021-04-16 13:30:00+00:00
640.54,635.61,636.28,638.33,131394,2021-04-16 14:00:00+00:00
641.31,635.35,638.29,638.92,143256,2021-04-16 14:30:00+00:00
639.49,636.6,639.07,636.93,90025,2021-04-16 15:00:00+00:00
638.9,636.97,636.99,638.9,59213,2021-04-16 15:30:00+00:00
642.15,638.65,638.88,640.4,99430,2021-04-16 16:00:00+00:00
640.8,638.53,640.43,639.04,53843,2021-04-16 16:30:00+00:00
639.58,637.64,638.95,638.15,38954,2021-04-16 17:00:00+00:00
638.48,634.67,638.18,635.12,75594,2021-04-16 17:30:00+00:00
637.8,635.02,635.17,636.85,77526,2021-04-16 18:00:00+00:00
638.35,636.88,636.91,637.91,46487,2021-04-16 18:30:00+00:00
638.79,636.51,637.91,637.24,77148,2021-04-16 19:00:00+00:00
637.3,635.61,637.21,636.5,252674,2021-04-16 19:30:00+00:00
637.0,635.7,636.34,636.0,377252,2021-04-16 20:00:00+00:00
636.49,635.7,636.0,636.49,990,2021-04-16 20:30:00+00:00
636.32,635.51,636.0,635.8,137,2021-04-16 21:00:00+00:00
636.16,635.7,636.0,635.99,134,2021-04-16 21:30:00+00:00
636.48,635.79,636.48,636.47,30,2021-04-16 22:00:00+00:00
636.48,635.93,636.47,635.96,29,2021-04-16 22:30:00+00:00
560.54,521.81,521.81,560.54,497,2021-04-19 04:00:00+00:00
560.54,560.54,560.54,560.54,25,2021-04-19 04:30:00+00:00
585.06,560.54,560.54,585.06,90,2021-04-19 05:00:00+00:00
639.8,585.0,585.0,634.37,850,2021-04-19 05:30:00+00:00
636.0,632.0,634.37,633.96,746,2021-04-19 06:00:00+00:00
633.96,632.05,633.96,633.94,172,2021-04-19 06:30:00+00:00
637.01,633.66,633.95,635.21,602,2021-04-19 07:00:00+00:00
637.5,635.21,635.21,637.19,209,2021-04-19 07:30:00+00:00
639.0,637.49,637.49,637.94,228,2021-04-19 08:00:00+00:00
638.5,636.2,638.38,637.89,1146,2021-04-19 08:30:00+00:00
637.92,636.32,637.89,636.6,62,2021-04-19 09:00:00+00:00
637.08,634.49,636.54,634.49,323,2021-04-19 09:30:00+00:00
636.0,634.38,634.49,634.76,80,2021-04-19 10:00:00+00:00
635.76,632.39,634.76,632.46,177,2021-04-19 10:30:00+00:00
